DB No.,n_d[i] 
0059067,11.9181
0059068,16.0492
0059069,21.0783
0059070,26.4534
0059071,31.3264
0059072,34.7539
0059073,35.9908
0059074,34.7539
0059075,31.3264
0059076,26.4534
0059077,21.0783
0059078,16.0492
0059079,11.9181
0059080,8.88736
0059081,6.88243
0059082,5.67919
0059083,5.02149
0059084,4.69313
0059085,4.54309
0059086,4.48025
0059087,4.4561
0059088,4.44758
0059089,4.44481
0059090,4.44398
0059091,4.44376
0059092,4.4437
0059093,4.44369
0059094,4.44368
0059095,7.4744
0059096,7.4744
0059097,7.4744
0059098,7.4744
0059099,7.4744
0059100,7.4744
0059101,7.4744
0059102,7.4744
0059103,7.4744
0059104,7.4744
0059105,7.4744
0059106,7.4744
0059107,7.4744
0059108,7.4744
0059109,7.4744
0059110,7.4744
0059111,7.4744
0059112,7.4744
0059113,7.4744
0059114,7.4744
0059115,7.4744
0059116,7.4744
0059117,7.4744
0059118,7.4744
0059119,7.4744
0059120,7.4744
0059121,7.4744
0059122,7.4744
0059123,7.4744
0059124,7.4744
0059125,7.4744
0059126,7.47441
0059127,7.47447
0059128,7.4747
0059129,7.47552
0059130,7.47829
0059131,7.48682
0059132,7.51097
0059133,7.57381
0059134,7.72384
0059135,8.0522
0059136,8.70991
0059137,9.91314
0059138,11.9181
0059139,14.9488
0059140,19.0799
0059141,24.109
0059142,29.4841
0059143,34.3571
0059144,37.7846
0059145,39.0216
0059146,37.7846
0059147,34.3571
0059148,29.4841
0059149,24.109
0059150,19.0799
0059151,14.9488
0059152,11.9181
0059153,9.91314
0059154,8.70991
0059155,8.0522
0059156,7.72384
0059157,7.57381
0059158,7.51097
0059159,7.48682
0059160,7.47829
0059161,7.47552
0059162,7.4747
0059163,7.47447
0059164,7.47441
0059165,7.4744
0059166,7.4744
0059167,11.6055
0059168,11.6055
0059169,11.6055
0059170,11.6055
0059171,11.6055
0059172,11.6055
0059173,11.6055
0059174,11.6055
0059175,11.6055
0059176,11.6055
0059177,11.6055
0059178,11.6055
0059179,11.6055
0059180,11.6055
0059181,11.6055
0059182,11.6055
0059183,11.6055
0059184,11.6055
0059185,11.6055
0059186,11.6055
0059187,11.6055
0059188,11.6055
0059189,11.6055
0059190,11.6055
0059191,11.6055
0059192,11.6055
0059193,11.6055
0059194,11.6055
0059195,11.6055
0059196,11.6056
0059197,11.6056
0059198,11.6056
0059199,11.6056
0059200,11.6059
0059201,11.6067
0059202,11.6094
0059203,11.618
0059204,11.6421
0059205,11.705
0059206,11.855
0059207,12.1834
0059208,12.8411
0059209,14.0443
0059210,16.0492
0059211,19.0799
0059212,23.2111
0059213,28.2401
0059214,33.6153
0059215,38.4883
0059216,41.9157
0059217,43.1527
0059218,41.9157
0059219,38.4883
0059220,33.6153
0059221,28.2401
0059222,23.2111
0059223,19.0799
0059224,16.0492
0059225,14.0443
0059226,12.8411
0059227,12.1834
0059228,11.855
0059229,11.705
0059230,11.6421
0059231,11.618
0059232,11.6094
0059233,11.6067
0059234,11.6059
0059235,11.6056
0059236,11.6056
0059237,11.6056
0059238,11.6056
0059239,16.6346
0059240,16.6346
0059241,16.6346
0059242,16.6346
0059243,16.6346
0059244,16.6346
0059245,16.6346
0059246,16.6346
0059247,16.6346
0059248,16.6346
0059249,16.6346
0059250,16.6346
0059251,16.6346
0059252,16.6346
0059253,16.6346
0059254,16.6346
0059255,16.6346
0059256,16.6346
0059257,16.6346
0059258,16.6346
0059259,16.6346
0059260,16.6346
0059261,16.6346
0059262,16.6346
0059263,16.6346
0059264,16.6346
0059265,16.6346
0059266,16.6346
0059267,16.6346
0059268,16.6346
0059269,16.6346
0059270,16.6346
0059271,16.6346
0059272,16.6349
0059273,16.6357
0059274,16.6385
0059275,16.647
0059276,16.6711
0059277,16.734
0059278,16.884
0059279,17.2124
0059280,17.8701
0059281,19.0733
0059282,21.0783
0059283,24.109
0059284,28.2401
0059285,33.2692
0059286,38.6443
0059287,43.5173
0059288,46.9447
0059289,48.1817
0059290,46.9447
0059291,43.5173
0059292,38.6443
0059293,33.2692
0059294,28.2401
0059295,24.109
0059296,21.0783
0059297,19.0733
0059298,17.8701
0059299,17.2124
0059300,16.884
0059301,16.734
0059302,16.6711
0059303,16.647
0059304,16.6385
0059305,16.6357
0059306,16.6349
0059307,16.6346
0059308,16.6346
0059309,16.6346
0059310,16.6346
0059311,22.0097
0059312,22.0097
0059313,22.0097
0059314,22.0097
0059315,22.0097
0059316,22.0097
0059317,22.0097
0059318,22.0097
0059319,22.0097
0059320,22.0097
0059321,22.0097
0059322,22.0097
0059323,22.0097
0059324,22.0097
0059325,22.0097
0059326,22.0097
0059327,22.0097
0059328,22.0097
0059329,22.0097
0059330,22.0097
0059331,22.0097
0059332,22.0097
0059333,22.0097
0059334,22.0097
0059335,22.0097
0059336,22.0097
0059337,22.0097
0059338,22.0097
0059339,22.0097
0059340,22.0097
0059341,22.0097
0059342,22.0097
0059343,22.0098
0059344,22.01
0059345,22.0108
0059346,22.0136
0059347,22.0221
0059348,22.0463
0059349,22.1091
0059350,22.2591
0059351,22.5875
0059352,23.2452
0059353,24.4484
0059354,26.4534
0059355,29.4841
0059356,33.6153
0059357,38.6443
0059358,44.0194
0059359,48.8924
0059360,52.3199
0059361,53.5569
0059362,52.3199
0059363,48.8924
0059364,44.0194
0059365,38.6443
0059366,33.6153
0059367,29.4841
0059368,26.4534
0059369,24.4484
0059370,23.2452
0059371,22.5875
0059372,22.2591
0059373,22.1091
0059374,22.0463
0059375,22.0221
0059376,22.0136
0059377,22.0108
0059378,22.01
0059379,22.0098
0059380,22.0097
0059381,22.0097
0059382,22.0097
0059383,26.8827
0059384,26.8827
0059385,26.8827
0059386,26.8827
0059387,26.8827
0059388,26.8827
0059389,26.8827
0059390,26.8827
0059391,26.8827
0059392,26.8827
0059393,26.8827
0059394,26.8827
0059395,26.8827
0059396,26.8827
0059397,26.8827
0059398,26.8827
0059399,26.8827
0059400,26.8827
0059401,26.8827
0059402,26.8827
0059403,26.8827
0059404,26.8827
0059405,26.8827
0059406,26.8827
0059407,26.8827
0059408,26.8827
0059409,26.8827
0059410,26.8827
0059411,26.8827
0059412,26.8827
0059413,26.8827
0059414,26.8827
0059415,26.8828
0059416,26.883
0059417,26.8838
0059418,26.8866
0059419,26.8951
0059420,26.9193
0059421,26.9821
0059422,27.1322
0059423,27.4605
0059424,28.1182
0059425,29.3215
0059426,31.3264
0059427,34.3571
0059428,38.4883
0059429,43.5173
0059430,48.8924
0059431,53.7654
0059432,57.1929
0059433,58.4299
0059434,57.1929
0059435,53.7654
0059436,48.8924
0059437,43.5173
0059438,38.4883
0059439,34.3571
0059440,31.3264
0059441,29.3215
0059442,28.1182
0059443,27.4605
0059444,27.1322
0059445,26.9821
0059446,26.9193
0059447,26.8951
0059448,26.8866
0059449,26.8838
0059450,26.883
0059451,26.8828
0059452,26.8827
0059453,26.8827
0059454,26.8827
0059455,0.577806
0059456,0.577806
0059457,0.577806
0059458,0.577806
0059459,0.577806
0059460,0.577806
0059461,0.577806
0059462,0.577806
0059463,0.577806
0059464,0.577806
0059465,0.577806
0059466,0.577806
0059467,0.577806
0059468,0.577806
0059469,0.577806
0059470,0.577806
0059471,0.577806
0059472,0.577806
0059473,0.577806
0059474,0.577806
0059475,0.577806
0059476,0.577806
0059477,0.577806
0059478,0.577806
0059479,0.577806
0059480,0.577806
0059481,0.577806
0059482,0.577806
0059483,0.577806
0059484,0.577807
0059485,0.57781
0059486,0.577823
0059487,0.57788
0059488,0.578107
0059489,0.578933
0059490,0.5817
0059491,0.590225
0059492,0.614377
0059493,0.677215
0059494,0.827251
0059495,1.15561
0059496,1.81332
0059497,3.01655
0059498,5.02149
0059499,8.0522
0059500,12.1834
0059501,17.2124
0059502,22.5875
0059503,27.4605
0059504,30.888
0059505,32.125
0059506,30.888
0059507,27.4605
0059508,22.5875
0059509,17.2124
0059510,12.1834
0059511,8.0522
0059512,5.02149
0059513,3.01655
0059514,1.81332
0059515,1.15561
0059516,0.827251
0059517,0.677215
0059518,0.614377
0059519,0.590225
0059520,0.5817
0059521,0.578933
0059522,0.578107
0059523,0.57788
0059524,0.577823
0059525,0.57781
0059526,0.577807
0059527,1.23551
0059528,1.23551
0059529,1.23551
0059530,1.23551
0059531,1.23551
0059532,1.23551
0059533,1.23551
0059534,1.23551
0059535,1.23551
0059536,1.23551
0059537,1.23551
0059538,1.23551
0059539,1.23551
0059540,1.23551
0059541,1.23551
0059542,1.23551
0059543,1.23551
0059544,1.23551
0059545,1.23551
0059546,1.23551
0059547,1.23551
0059548,1.23551
0059549,1.23551
0059550,1.23551
0059551,1.23551
0059552,1.23551
0059553,1.23551
0059554,1.23551
0059555,1.23551
0059556,1.23551
0059557,1.23551
0059558,1.23553
0059559,1.23558
0059560,1.23581
0059561,1.23664
0059562,1.2394
0059563,1.24793
0059564,1.27208
0059565,1.33492
0059566,1.48495
0059567,1.81332
0059568,2.47102
0059569,3.67425
0059570,5.67919
0059571,8.70991
0059572,12.8411
0059573,17.8701
0059574,23.2452
0059575,28.1182
0059576,31.5457
0059577,32.7827
0059578,31.5457
0059579,28.1182
0059580,23.2452
0059581,17.8701
0059582,12.8411
0059583,8.70991
0059584,5.67919
0059585,3.67425
0059586,2.47102
0059587,1.81332
0059588,1.48495
0059589,1.33492
0059590,1.27208
0059591,1.24793
0059592,1.2394
0059593,1.23664
0059594,1.23581
0059595,1.23558
0059596,1.23553
0059597,1.23551
0059598,1.23551
0059599,2.43874
0059600,2.43874
0059601,2.43874
0059602,2.43874
0059603,2.43874
0059604,2.43874
0059605,2.43874
0059606,2.43874
0059607,2.43874
0059608,2.43874
0059609,2.43874
0059610,2.43874
0059611,2.43874
0059612,2.43874
0059613,2.43874
0059614,2.43874
0059615,2.43874
0059616,2.43874
0059617,2.43874
0059618,2.43874
0059619,2.43874
0059620,2.43874
0059621,2.43874
0059622,2.43874
0059623,2.43874
0059624,2.43874
0059625,2.43874
0059626,2.43874
0059627,2.43874
0059628,2.43875
0059629,2.43875
0059630,2.43876
0059631,2.43882
0059632,2.43905
0059633,2.43987
0059634,2.44264
0059635,2.45116
0059636,2.47531
0059637,2.53815
0059638,2.68819
0059639,3.01655
0059640,3.67425
0059641,4.87749
0059642,6.88243
0059643,9.91314
0059644,14.0443
0059645,19.0733
0059646,24.4484
0059647,29.3215
0059648,32.7489
0059649,33.9859
0059650,32.7489
0059651,29.3215
0059652,24.4484
0059653,19.0733
0059654,14.0443
0059655,9.91314
0059656,6.88243
0059657,4.87749
0059658,3.67425
0059659,3.01655
0059660,2.68819
0059661,2.53815
0059662,2.47531
0059663,2.45116
0059664,2.44264
0059665,2.43987
0059666,2.43905
0059667,2.43882
0059668,2.43876
0059669,2.43875
0059670,2.43875
0059671,4.44368
0059672,4.44368
0059673,4.44368
0059674,4.44368
0059675,4.44368
0059676,4.44368
0059677,4.44368
0059678,4.44368
0059679,4.44368
0059680,4.44368
0059681,4.44368
0059682,4.44368
0059683,4.44368
0059684,4.44368
0059685,4.44368
0059686,4.44368
0059687,4.44368
0059688,4.44368
0059689,4.44368
0059690,4.44368
0059691,4.44368
0059692,4.44368
0059693,4.44368
0059694,4.44368
0059695,4.44368
0059696,4.44368
0059697,4.44368
0059698,4.44368
0059699,4.44368
0059700,4.44368
0059701,4.44369
0059702,4.4437
0059703,4.44376
0059704,4.44398
0059705,4.44481
0059706,4.44758
0059707,4.4561
0059708,4.48025
0059709,4.54309
0059710,4.69313
0059711,5.02149
0059712,5.67919
0059713,6.88243
0059714,8.88736
0059715,11.9181
0059716,16.0492
0059717,21.0783
0059718,26.4534
0059719,31.3264
0059720,34.7539
0059721,35.9908
0059722,34.7539
0059723,31.3264
0059724,26.4534
0059725,21.0783
0059726,16.0492
0059727,11.9181
0059728,8.88736
0059729,6.88243
0059730,5.67919
0059731,5.02149
0059732,4.69313
0059733,4.54309
0059734,4.48025
0059735,4.4561
0059736,4.44758
0059737,4.44481
0059738,4.44398
0059739,4.44376
0059740,4.4437
0059741,4.44369
0059742,4.44368
0059743,7.4744
0059744,7.4744
0059745,7.4744
0059746,7.4744
0059747,7.4744
0059748,7.4744
0059749,7.4744
0059750,7.4744
0059751,7.4744
0059752,7.4744
0059753,7.4744
0059754,7.4744
0059755,7.4744
0059756,7.4744
0059757,7.4744
0059758,7.4744
0059759,7.4744
0059760,7.4744
0059761,7.4744
0059762,7.4744
0059763,7.4744
0059764,7.4744
0059765,7.4744
0059766,7.4744
0059767,7.4744
0059768,7.4744
0059769,7.4744
0059770,7.4744
0059771,7.4744
0059772,7.4744
0059773,7.4744
0059774,7.47441
0059775,7.47447
0059776,7.4747
0059777,7.47552
0059778,7.47829
0059779,7.48682
0059780,7.51097
0059781,7.57381
0059782,7.72384
0059783,8.0522
0059784,8.70991
0059785,9.91314
0059786,11.9181
0059787,14.9488
0059788,19.0799
0059789,24.109
0059790,29.4841
0059791,34.3571
0059792,37.7846
0059793,39.0216
0059794,37.7846
0059795,34.3571
0059796,29.4841
0059797,24.109
0059798,19.0799
0059799,14.9488
0059800,11.9181
0059801,9.91314
0059802,8.70991
0059803,8.0522
0059804,7.72384
0059805,7.57381
0059806,7.51097
0059807,7.48682
0059808,7.47829
0059809,7.47552
0059810,7.4747
0059811,7.47447
0059812,7.47441
0059813,7.4744
0059814,7.4744
0059815,11.6055
0059816,11.6055
0059817,11.6055
0059818,11.6055
0059819,11.6055
0059820,11.6055
0059821,11.6055
0059822,11.6055
0059823,11.6055
0059824,11.6055
0059825,11.6055
0059826,11.6055
0059827,11.6055
0059828,11.6055
0059829,11.6055
0059830,11.6055
0059831,11.6055
0059832,11.6055
0059833,11.6055
0059834,11.6055
0059835,11.6055
0059836,11.6055
0059837,11.6055
0059838,11.6055
0059839,11.6055
0059840,11.6055
0059841,11.6055
0059842,11.6055
0059843,11.6055
0059844,11.6056
0059845,11.6056
0059846,11.6056
0059847,11.6056
0059848,11.6059
0059849,11.6067
0059850,11.6094
0059851,11.618
0059852,11.6421
0059853,11.705
0059854,11.855
0059855,12.1834
0059856,12.8411
0059857,14.0443
0059858,16.0492
0059859,19.0799
0059860,23.2111
0059861,28.2401
0059862,33.6153
0059863,38.4883
0059864,41.9157
0059865,43.1527
0059866,41.9157
0059867,38.4883
0059868,33.6153
0059869,28.2401
0059870,23.2111
0059871,19.0799
0059872,16.0492
0059873,14.0443
0059874,12.8411
0059875,12.1834
0059876,11.855
0059877,11.705
0059878,11.6421
0059879,11.618
0059880,11.6094
0059881,11.6067
0059882,11.6059
0059883,11.6056
0059884,11.6056
0059885,11.6056
0059886,11.6056
0059887,16.6346
0059888,16.6346
0059889,16.6346
0059890,16.6346
0059891,16.6346
0059892,16.6346
0059893,16.6346
0059894,16.6346
0059895,16.6346
0059896,16.6346
0059897,16.6346
0059898,16.6346
0059899,16.6346
0059900,16.6346
0059901,16.6346
0059902,16.6346
0059903,16.6346
0059904,16.6346
0059905,16.6346
0059906,16.6346
0059907,16.6346
0059908,16.6346
0059909,16.6346
0059910,16.6346
0059911,16.6346
0059912,16.6346
0059913,16.6346
0059914,16.6346
0059915,16.6346
0059916,16.6346
0059917,16.6346
0059918,16.6346
0059919,16.6346
0059920,16.6349
0059921,16.6357
0059922,16.6385
0059923,16.647
0059924,16.6711
0059925,16.734
0059926,16.884
0059927,17.2124
0059928,17.8701
0059929,19.0733
0059930,21.0783
0059931,24.109
0059932,28.2401
0059933,33.2692
0059934,38.6443
0059935,43.5173
0059936,46.9447
0059937,48.1817
0059938,46.9447
0059939,43.5173
0059940,38.6443
0059941,33.2692
0059942,28.2401
0059943,24.109
0059944,21.0783
0059945,19.0733
0059946,17.8701
0059947,17.2124
0059948,16.884
0059949,16.734
0059950,16.6711
0059951,16.647
0059952,16.6385
0059953,16.6357
0059954,16.6349
0059955,16.6346
0059956,16.6346
0059957,16.6346
0059958,16.6346
0059959,22.0097
0059960,22.0097
0059961,22.0097
0059962,22.0097
0059963,22.0097
0059964,22.0097
0059965,22.0097
0059966,22.0097
0059967,22.0097
0059968,22.0097
0059969,22.0097
0059970,22.0097
0059971,22.0097
0059972,22.0097
0059973,22.0097
0059974,22.0097
0059975,22.0097
0059976,22.0097
0059977,22.0097
0059978,22.0097
0059979,22.0097
0059980,22.0097
0059981,22.0097
0059982,22.0097
0059983,22.0097
0059984,22.0097
0059985,22.0097
0059986,22.0097
0059987,22.0097
0059988,22.0097
0059989,22.0097
0059990,22.0097
0059991,22.0098
0059992,22.01
0059993,22.0108
0059994,22.0136
0059995,22.0221
0059996,22.0463
0059997,22.1091
0059998,22.2591
0059999,22.5875
0060000,23.2452
0060001,24.4484
0060002,26.4534
0060003,29.4841
0060004,33.6153
0060005,38.6443
0060006,44.0194
0060007,48.8924
0060008,52.3199
0060009,53.5569
0060010,52.3199
0060011,48.8924
0060012,44.0194
0060013,38.6443
0060014,33.6153
0060015,29.4841
0060016,26.4534
0060017,24.4484
0060018,23.2452
0060019,22.5875
0060020,22.2591
0060021,22.1091
0060022,22.0463
0060023,22.0221
0060024,22.0136
0060025,22.0108
0060026,22.01
0060027,22.0098
0060028,22.0097
0060029,22.0097
0060030,22.0097
0060031,26.8827
0060032,26.8827
0060033,26.8827
0060034,26.8827
0060035,26.8827
0060036,26.8827
0060037,26.8827
0060038,26.8827
0060039,26.8827
0060040,26.8827
0060041,26.8827
0060042,26.8827
0060043,26.8827
0060044,26.8827
0060045,26.8827
0060046,26.8827
0060047,26.8827
0060048,26.8827
0060049,26.8827
0060050,26.8827
0060051,26.8827
0060052,26.8827
0060053,26.8827
0060054,26.8827
0060055,26.8827
0060056,26.8827
0060057,26.8827
0060058,26.8827
0060059,26.8827
0060060,26.8827
0060061,26.8827
0060062,26.8827
0060063,26.8828
0060064,26.883
0060065,26.8838
0060066,26.8866
0060067,26.8951
0060068,26.9193
0060069,26.9821
0060070,27.1322
0060071,27.4605
0060072,28.1182
0060073,29.3215
0060074,31.3264
0060075,34.3571
0060076,38.4883
0060077,43.5173
0060078,48.8924
0060079,53.7654
0060080,57.1929
0060081,58.4299
0060082,57.1929
0060083,53.7654
0060084,48.8924
0060085,43.5173
0060086,38.4883
0060087,34.3571
0060088,31.3264
0060089,29.3215
0060090,28.1182
0060091,27.4605
0060092,27.1322
0060093,26.9821
0060094,26.9193
0060095,26.8951
0060096,26.8866
0060097,26.8838
0060098,26.883
0060099,26.8828
0060100,26.8827
0060101,26.8827
0060102,26.8827
0060103,0.577806
0060104,0.577806
0060105,0.577806
0060106,0.577806
0060107,0.577806
0060108,0.577806
0060109,0.577806
0060110,0.577806
0060111,0.577806
0060112,0.577806
0060113,0.577806
0060114,0.577806
0060115,0.577806
0060116,0.577806
0060117,0.577806
0060118,0.577806
0060119,0.577806
0060120,0.577806
0060121,0.577806
0060122,0.577806
0060123,0.577806
0060124,0.577806
0060125,0.577806
0060126,0.577806
0060127,0.577806
0060128,0.577806
0060129,0.577806
0060130,0.577806
0060131,0.577806
0060132,0.577807
0060133,0.57781
0060134,0.577823
0060135,0.57788
0060136,0.578107
0060137,0.578933
0060138,0.5817
0060139,0.590225
0060140,0.614377
0060141,0.677215
0060142,0.827251
0060143,1.15561
0060144,1.81332
0060145,3.01655
0060146,5.02149
0060147,8.0522
0060148,12.1834
0060149,17.2124
0060150,22.5875
0060151,27.4605
0060152,30.888
0060153,32.125
0060154,30.888
0060155,27.4605
0060156,22.5875
0060157,17.2124
0060158,12.1834
0060159,8.0522
0060160,5.02149
0060161,3.01655
0060162,1.81332
0060163,1.15561
0060164,0.827251
0060165,0.677215
0060166,0.614377
0060167,0.590225
0060168,0.5817
0060169,0.578933
0060170,0.578107
0060171,0.57788
0060172,0.577823
0060173,0.57781
0060174,0.577807
0060175,1.23551
0060176,1.23551
0060177,1.23551
0060178,1.23551
0060179,1.23551
0060180,1.23551
0060181,1.23551
0060182,1.23551
0060183,1.23551
0060184,1.23551
0060185,1.23551
0060186,1.23551
0060187,1.23551
0060188,1.23551
0060189,1.23551
0060190,1.23551
0060191,1.23551
0060192,1.23551
0060193,1.23551
0060194,1.23551
0060195,1.23551
0060196,1.23551
0060197,1.23551
0060198,1.23551
0060199,1.23551
0060200,1.23551
0060201,1.23551
0060202,1.23551
0060203,1.23551
0060204,1.23551
0060205,1.23551
0060206,1.23553
0060207,1.23558
0060208,1.23581
0060209,1.23664
0060210,1.2394
0060211,1.24793
0060212,1.27208
0060213,1.33492
0060214,1.48495
0060215,1.81332
0060216,2.47102
0060217,3.67425
0060218,5.67919
0060219,8.70991
0060220,12.8411
0060221,17.8701
0060222,23.2452
0060223,28.1182
0060224,31.5457
0060225,32.7827
0060226,31.5457
0060227,28.1182
0060228,23.2452
0060229,17.8701
0060230,12.8411
0060231,8.70991
0060232,5.67919
0060233,3.67425
0060234,2.47102
0060235,1.81332
0060236,1.48495
0060237,1.33492
0060238,1.27208
0060239,1.24793
0060240,1.2394
0060241,1.23664
0060242,1.23581
0060243,1.23558
0060244,1.23553
0060245,1.23551
0060246,1.23551
0060247,2.43874
0060248,2.43874
0060249,2.43874
0060250,2.43874
0060251,2.43874
0060252,2.43874
0060253,2.43874
0060254,2.43874
0060255,2.43874
0060256,2.43874
0060257,2.43874
0060258,2.43874
0060259,2.43874
0060260,2.43874
0060261,2.43874
0060262,2.43874
0060263,2.43874
0060264,2.43874
0060265,2.43874
0060266,2.43874
0060267,2.43874
0060268,2.43874
0060269,2.43874
0060270,2.43874
0060271,2.43874
0060272,2.43874
0060273,2.43874
0060274,2.43874
0060275,2.43874
0060276,2.43875
0060277,2.43875
0060278,2.43876
0060279,2.43882
0060280,2.43905
0060281,2.43987
0060282,2.44264
0060283,2.45116
0060284,2.47531
0060285,2.53815
0060286,2.68819
0060287,3.01655
0060288,3.67425
0060289,4.87749
0060290,6.88243
0060291,9.91314
0060292,14.0443
0060293,19.0733
0060294,24.4484
0060295,29.3215
0060296,32.7489
0060297,33.9859
0060298,32.7489
0060299,29.3215
0060300,24.4484
0060301,19.0733
0060302,14.0443
0060303,9.91314
0060304,6.88243
0060305,4.87749
0060306,3.67425
0060307,3.01655
0060308,2.68819
0060309,2.53815
0060310,2.47531
0060311,2.45116
0060312,2.44264
0060313,2.43987
0060314,2.43905
0060315,2.43882
0060316,2.43876
0060317,2.43875
0060318,2.43875
0060319,4.44368
0060320,4.44368
0060321,4.44368
0060322,4.44368
0060323,4.44368
0060324,4.44368
0060325,4.44368
0060326,4.44368
0060327,4.44368
